Implementation smell,Namespace,Class,File,Method,Description
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesLastYear"' "SalesLastYear"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesLastYear"' "SalesLastYear"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesPersonId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesPersonId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesQuota"' "SalesQuota"' true' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesQuota"' "SalesQuota"' true' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesQuota"' "SalesQuota"' true' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesYtd"' "SalesYTD"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 7);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesYtd"' "SalesYTD"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 7);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "SalesYtd"' "SalesYTD"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 7);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "TerritoryId"' "TerritoryID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 8);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonEntity"' "TerritoryId"' "TerritoryID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 8);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonQuotaHistoryEntityMappings,The following statement contains a magic number: this.AddElementMapping("SalesPersonQuotaHistoryEntity"' @"AdventureWorks"' @"Sales"' "SalesPersonQuotaHistory"' 5' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonQuotaHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonQuotaHistoryEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonQuotaHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonQuotaHistoryEntity"' "SalesPersonId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonQuotaHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonQuotaHistoryEntity"' "SalesPersonId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonQuotaHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonQuotaHistoryEntity"' "SalesQuota"' "SalesQuota"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonQuotaHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonQuotaHistoryEntity"' "SalesQuota"' "SalesQuota"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesPersonQuotaHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesPersonQuotaHistoryEntity"' "SalesQuota"' "SalesQuota"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesReasonEntityMappings,The following statement contains a magic number: this.AddElementMapping("SalesReasonEntity"' @"AdventureWorks"' @"Sales"' "SalesReason"' 4' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesReasonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesReasonEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesReasonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesReasonEntity"' "ReasonType"' "ReasonType"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesReasonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesReasonEntity"' "ReasonType"' "ReasonType"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesReasonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesReasonEntity"' "SalesReasonId"' "SalesReasonID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesReasonEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesReasonEntity"' "SalesReasonId"' "SalesReasonID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementMapping("SalesTaxRateEntity"' @"AdventureWorks"' @"Sales"' "SalesTaxRate"' 7' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "SalesTaxRateId"' "SalesTaxRateID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "SalesTaxRateId"' "SalesTaxRateID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "StateProvinceId"' "StateProvinceID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "StateProvinceId"' "StateProvinceID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "TaxRate"' "TaxRate"' false' "SmallMoney"' 0' 10' 4' false' ""' null' typeof(System.Decimal)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "TaxRate"' "TaxRate"' false' "SmallMoney"' 0' 10' 4' false' ""' null' typeof(System.Decimal)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "TaxRate"' "TaxRate"' false' "SmallMoney"' 0' 10' 4' false' ""' null' typeof(System.Decimal)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "TaxType"' "TaxType"' false' "TinyInt"' 0' 3' 0' false' ""' null' typeof(System.Byte)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTaxRateEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTaxRateEntity"' "TaxType"' "TaxType"' false' "TinyInt"' 0' 3' 0' false' ""' null' typeof(System.Byte)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementMapping("SalesTerritoryEntity"' @"AdventureWorks"' @"Sales"' "SalesTerritory"' 10' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "CostLastYear"' "CostLastYear"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "CostLastYear"' "CostLastYear"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "CostYtd"' "CostYTD"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "CostYtd"' "CostYTD"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 1);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "CountryRegionCode"' "CountryRegionCode"' false' "NVarChar"' 3' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "CountryRegionCode"' "CountryRegionCode"' false' "NVarChar"' 3' 0' 0' false' ""' null' typeof(System.String)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "Group"' "Group"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "Group"' "Group"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 5);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 6);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "SalesLastYear"' "SalesLastYear"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 7);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "SalesLastYear"' "SalesLastYear"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 7);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "SalesLastYear"' "SalesLastYear"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 7);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "SalesYtd"' "SalesYTD"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 8);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "SalesYtd"' "SalesYTD"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 8);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "SalesYtd"' "SalesYTD"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 8);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "TerritoryId"' "TerritoryID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 9);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryEntity"' "TerritoryId"' "TerritoryID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 9);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryHistoryEntityMappings,The following statement contains a magic number: this.AddElementMapping("SalesTerritoryHistoryEntity"' @"AdventureWorks"' @"Sales"' "SalesTerritoryHistory"' 6' 0);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryHistoryEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 2);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryHistoryEntity"' "SalesPersonId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryHistoryEntity"' "SalesPersonId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryHistoryEntity"' "StartDate"' "StartDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 4);
Magic Number,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitSalesTerritoryHistoryEntityMappings,The following statement contains a magic number: this.AddElementFieldMapping("SalesTerritoryHistoryEntity"' "TerritoryId"' "TerritoryID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 5);
