Project,Cyclic Dependency,Unstable Dependency,Ambiguous Interface,God Component,Feature Concentration,Scattered Functionality,Dense Structure,Imperative Abstraction,Unnecessary Abstraction,Multifaceted Abstraction,Unutilized Abstraction,Duplicate Abstraction,Deficient Encapsulation,Unexloited Encapsulation,Broken Modularization,Insufficient Modularization,Hub-like Modularization,Cyclically-dependent Modularization,Wide Hierarchy,Deep Hierarchy,Multipath Hierarchy,Cyclic Hierarchy,Rebellious Hierarchy,Unfactored Hierarchy,Missing Hierarchy,Broken Hierarchy,Long Method,Complex Method,Long Parameter List,Long Identifier,Long Statement,Complex Conditional,Virtual Method Call from Constructor,Empty Catch Block,Magic Number,Duplicate Code,Missing Default,LOC
NetTopologySuite_NetTopologySuite,14,28,1,4,47,4,0,66,25,1,366,86,27,17,3,67,0,95,1,0,0,16,17,18,0,71,15,244,119,4,393,56,0,8,2806,0,77,188319
neuecc_LINQ-to-BigQuery,1,1,0,1,2,0,0,1,20,0,17,4,2,0,4,9,0,3,1,0,0,0,0,0,1,0,1,14,17,0,61,0,0,1,33,0,0,7420
neuecc_UniRx,0,4,0,11,7,0,0,14,44,0,598,328,12,0,0,43,1,13,18,0,4,0,7,167,0,45,0,58,192,40,384,0,0,8,584,0,0,107268
neutmute_RPi.Demo,0,1,0,0,0,0,0,1,1,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,9,0,0,0,202,0,2,1903
NEventStore_NEventStore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,346
NewSpring_Excavator,0,0,0,1,1,0,0,3,9,0,32,13,8,0,28,2,0,0,0,0,0,0,0,5,0,0,12,22,3,0,221,2,0,1,279,0,0,8447
ngenerics_ngenerics,0,5,0,0,7,0,0,3,10,0,90,27,1,0,0,47,0,4,2,0,1,5,5,2,0,4,0,11,1,1,27,2,0,1,1724,0,0,31799
ngraziano_SharpRTSP,1,1,0,0,0,0,0,3,0,0,2,0,1,3,1,1,0,2,0,0,0,5,0,0,0,8,2,13,0,0,24,3,0,4,398,0,2,4668
ngs-doo_revenj,16,25,1,9,35,6,0,48,77,1,244,145,41,12,13,74,0,152,9,0,0,7,16,25,11,33,15,238,302,7,1218,76,1,37,3749,3,26,95502
NHaml_NHaml,1,4,0,0,5,0,0,3,3,0,17,1,0,3,1,0,0,0,2,0,0,3,1,0,0,18,0,6,2,0,52,0,0,0,13,0,2,3264
nhibernate_nhibernate-core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,36
nhibernate_NHibernate.Spatial,1,2,0,1,5,0,0,3,1,0,81,25,3,0,0,10,0,0,2,0,2,0,7,16,0,50,3,32,81,0,123,2,0,3,348,0,4,12498
nHydrate_nHydrate,2,7,1,6,20,0,0,18,77,22,181,315,17,1,48,97,1,141,15,0,3,0,25,276,0,12,82,330,54,8,3707,74,1,35,4386,6,142,124790
NickStrupat_EntityFramework.Triggers,0,0,0,0,0,0,0,0,34,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,9,0,0,4,1990
NickStrupat_NameOf,0,0,0,0,1,0,0,0,3,2,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,1,3,2,1,77,0,0,0,5,0,0,1393
NiclasOlofsson_MiNET,34,17,2,5,6,4,1,8,47,0,57,21,128,33,12,22,0,18,12,0,0,5,27,17,6,252,15,115,91,0,170,32,25,8,32959,2,39,48859
nicolaiarocci_Eve.NET,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,846
NicolasDorier_NBitcoin,17,7,0,2,5,9,1,5,30,1,69,30,5,11,8,56,4,253,3,0,6,6,20,13,5,32,13,124,146,0,227,15,26,20,6050,0,12,64777
NicoVermeir_XamlStyler,0,3,0,0,1,1,0,1,2,0,4,0,0,2,2,0,0,2,0,0,0,2,0,0,0,3,0,8,1,1,25,1,0,0,10,0,2,2286
NICTA_xsharpx,0,0,0,1,0,0,0,0,1,0,19,2,0,0,0,9,0,53,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3336
nigel-sampson_Spectrum,0,1,0,0,2,2,0,0,9,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,28,0,0,0,68,0,0,3391
nightroman_FarNet,0,0,0,0,1,0,0,2,2,0,17,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,18,0,0,9,0,0,0,22,0,4,2793
Nigrimmist_HelloBot,0,0,0,0,3,0,0,4,6,0,5,1,10,0,0,3,0,0,1,0,0,0,0,0,0,0,1,7,1,1,24,2,0,2,192,0,1,3634
Nihlus_Launchpad,0,2,0,0,0,0,0,1,6,0,4,9,0,0,1,3,0,0,0,0,0,0,1,1,0,0,3,14,3,0,44,1,0,0,56,0,0,4828
niik_RxSpy,5,9,0,0,4,1,0,1,43,0,9,0,0,0,0,6,0,11,2,0,1,9,0,1,1,2,2,16,1,2,78,10,0,0,368,0,5,6754
nikhilk_scriptsharp,1,15,0,10,26,4,1,28,121,1,278,53,60,9,37,76,0,85,13,0,4,6,3,24,3,150,16,156,77,0,238,20,1,15,783,0,30,73446
ninject_ninject.extensions.factory,0,0,0,0,1,0,0,0,1,0,5,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,25,2,0,0,1,0,0,1523
ninject_ninject.extensions.logging,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2913
ninject_ninject.extensions.wf,0,0,0,0,1,0,0,0,1,1,10,10,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,4,4,2,0,0,0,0,0,0,1548
ninject_ninject.extensions.xml,0,0,0,0,0,0,0,0,3,0,5,10,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,8,0,0,0,0,0,0,928
ninject_ninject.mockingkernel,0,0,0,0,2,0,0,0,1,0,13,10,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,697
ninject_ninject.web,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285
ninject_ninject.web.mvc,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
Ninputer_VBF,2,4,1,2,1,0,0,0,20,0,26,22,4,0,1,12,1,152,1,0,0,8,1,8,0,3,2,19,4,0,73,1,0,0,58,0,1,10297
Nirklav_TCPChat,10,13,1,1,12,7,1,9,15,0,18,14,16,0,2,12,0,26,4,0,0,1,4,6,0,20,5,59,11,2,113,1,0,8,941,0,12,22886
niveuseverto_fomm,49,17,0,3,11,7,1,28,28,1,89,76,24,5,3,45,0,15,0,0,0,5,6,21,1,8,71,220,37,0,727,40,0,7,5766,0,83,78997
nkc3g4_wtg-assistant,0,0,0,0,1,0,0,2,1,0,8,3,11,0,1,2,0,33,0,0,0,0,0,0,0,0,3,14,3,0,129,9,0,4,555,0,0,8825
nlkl_Optional,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,10,12,0,10,0,0,0,1,0,0,4829
NLog_NLog,132,52,6,24,36,45,0,36,176,6,423,200,0,12,12,103,0,60,15,0,0,29,82,54,24,59,19,448,264,24,939,39,5,20,1687,0,80,274144
NLua_NLua,4,4,0,0,9,0,0,6,20,0,47,107,20,8,8,39,0,110,0,0,0,0,0,4,4,0,15,62,20,0,169,18,0,8,807,0,1,24474
nmaier_getoptnet,0,0,0,1,0,0,0,0,3,0,10,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,7,0,9,0,0,2,4,0,1,1532
nmaier_simpleDLNA,1,4,0,1,3,0,0,8,24,1,12,0,2,0,1,4,0,28,0,0,0,6,4,5,0,18,6,43,5,0,74,4,0,33,622,0,1,12670
nmosafi_aspComet,0,5,0,4,4,2,0,0,132,0,145,0,10,0,62,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,20,0,0,5250
nodatime_nodatime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41
nokia-developer_audio-recorder,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,142,0,0,1373
nokia-developer_phone-info,0,1,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,41,3,0,1,65,0,0,2323
nokia-developer_real-time-filter-demo,0,0,0,0,3,0,0,0,3,0,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,12,6,0,0,84,0,1,3394
nokia-developer_rss-reader-wp,1,1,0,0,0,0,0,1,1,0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,9,1,0,0,2,0,0,1334
nosami_OmniSharpServer,0,10,3,0,6,1,0,4,38,0,91,4,4,0,4,2,0,10,1,0,0,0,0,0,0,1,0,22,9,2,80,2,0,5,91,0,5,7619
NotMyself_GildedRose,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,107
NotMyself_Simple.Data.Sqlite,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,367
Notulp_Pluton,2,2,0,2,2,0,0,0,3,0,11,0,75,0,0,22,0,83,3,0,0,3,5,8,0,6,3,29,12,0,170,9,0,0,317,0,8,12733
NowSayPillow_xnaBrashSpriter,0,0,0,0,1,0,0,0,6,0,1,0,5,0,3,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,5,0,1,0,2,0,0,666
Noxwizard_dnscrypt-winclient,0,0,0,0,1,0,0,2,2,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,25,1,0,1,147,0,0,1730
nplant_nplant,4,4,1,0,7,0,0,1,49,0,25,5,32,0,2,0,0,8,1,0,0,3,4,0,0,12,2,6,1,0,55,0,0,0,160,0,0,4543
NServiceKit_NServiceKit.OrmLite,0,3,0,1,6,0,0,4,26,2,45,6,33,0,8,28,0,13,1,0,0,0,1,0,0,3,3,53,44,6,287,8,0,1,215,0,3,21185
NServiceKit_NServiceKit.Redis,1,3,0,1,4,1,0,0,1,1,40,16,9,0,1,23,0,1,0,0,0,0,0,4,0,7,4,28,56,6,34,0,2,2,134,0,5,12240
nsubstitute_NSubstitute,3,4,1,5,8,2,0,1,66,0,180,2,5,0,1,4,0,1,3,0,0,1,3,0,2,3,0,0,4,24,93,1,0,3,363,0,0,17566
ntent-ad_kafka4net,9,6,0,0,3,2,1,1,5,0,15,0,24,0,1,6,0,1,0,0,0,0,3,0,0,2,10,7,27,1,88,0,0,8,358,0,0,6018
NuGet_NuGet.VisualStudioExtension,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,174
NuGet_NuGetGallery,0,1,0,2,9,1,0,9,34,0,148,33,5,0,6,2,0,34,1,0,0,0,2,0,0,1,7,4,18,6,242,3,0,1,145,0,0,29376
NuGet_WebBackgrounder,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,549
nunit_nunit,36,31,3,24,55,36,0,110,164,18,385,386,42,12,24,145,0,228,23,0,16,90,32,44,12,272,4,388,72,0,700,42,24,31,826,0,70,234452
nunit_nunit-csharp-samples,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,341,0,0,1594
nunit_nunit-framework,36,31,3,24,55,36,0,110,164,18,385,386,42,12,24,145,0,228,23,0,16,90,32,44,12,272,4,388,72,0,700,42,24,31,826,0,70,234452
nunit_nunitv2,2,7,0,6,14,0,0,21,40,2,112,16,26,0,13,28,0,96,3,0,4,6,9,14,3,26,47,121,158,0,324,16,0,6,2471,0,17,66001
nuodb_nuodb-dotnet,0,1,0,4,1,0,0,5,7,3,24,100,28,0,8,63,0,169,4,0,0,0,20,20,0,0,32,152,39,8,457,61,16,36,4482,4,25,56158
nwoolls_MultiMiner,0,12,0,0,19,1,1,7,48,0,48,9,14,0,31,11,0,1,1,0,0,0,0,4,0,3,29,71,46,4,662,7,0,12,3186,0,19,30309
NyxStudios_TShock,5,4,0,2,3,3,0,5,3,0,29,26,27,0,3,12,1,49,0,0,0,1,0,2,0,0,17,77,34,0,341,66,0,3,1670,0,8,22477
oanda_rest-csharp-refimpl,2,6,1,0,8,0,0,0,22,0,19,1,36,0,14,2,0,3,0,0,0,0,0,6,0,12,1,4,8,0,57,4,0,1,103,0,3,5298
object_MongOData,0,0,0,0,1,0,0,2,5,1,8,7,2,0,1,3,0,4,0,0,0,0,2,0,0,1,2,10,15,0,77,5,0,0,34,0,0,4413
OData_odata.net,57,43,3,36,17,50,0,177,529,15,342,224,34,116,105,357,23,2265,67,0,13,66,114,176,47,314,72,1347,951,679,15545,361,17,15,2956,2,243,712417
OData_ODataSamples,4,4,0,1,7,1,0,21,64,0,80,16,16,0,10,8,0,13,1,0,0,1,7,1,0,1,5,39,19,2,360,5,0,0,616,2,12,24808
OdedW_karcero,1,2,0,0,4,1,0,0,6,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,16,0,21,5,0,0,59,0,4,2059
OdeToCode_Katas,0,0,1,0,1,0,0,0,2,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,145
oenning_SharpSapRfc,0,1,0,0,3,0,0,0,2,0,9,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,8,1,0,16,1,0,0,0,0,2,1668
OfficeDev_ews-managed-api,1,2,0,2,1,0,0,18,11,3,22,42,0,3,9,20,2,534,7,0,6,24,19,48,0,5,7,156,63,13,465,5,6,6,62,0,12,83616
OfficeDev_O365-Windows-Start,1,3,0,0,2,0,0,3,1,0,11,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,36,3,0,2,16,0,0,4086
OfficeDev_Office-365-REST-API-Explorer,1,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,13,3,0,1,7,0,0,1989
OfficeDev_PnP,1,8,2,4,36,1,0,7,87,4,329,73,22,0,77,100,0,7,0,0,1,1,11,3,0,76,7,43,574,70,2416,41,0,53,646,1,7,107324
oising_strongnaming,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,233
oliverheilig_LeafletPano,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,126,0,0,563
Olivine-Labs_Alchemy-Websockets,3,3,0,0,1,1,0,0,1,0,4,6,11,0,0,0,0,2,0,0,0,0,0,0,0,2,0,7,0,0,7,0,0,5,57,0,3,2329
Olivine-Labs_Alchemy-Websockets-Example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,275
OmerMor_AsyncBridge,0,1,0,0,4,0,0,3,4,0,36,6,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,24,0,0,12,20,0,0,6413
OmerMor_StateMachineToolkit,0,1,0,0,2,0,0,0,16,0,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,6,0,10,0,0,0,45,0,1,5267
omgtehlion_NodeVsDebugger,0,0,0,1,0,0,0,1,5,0,28,0,6,0,3,2,0,23,0,0,0,0,0,0,0,8,0,10,22,0,16,0,0,5,24,0,2,3735
OmniSharp_omnisharp-server,0,10,3,0,6,1,0,4,38,0,91,4,4,0,4,2,0,10,1,0,0,0,0,0,0,1,0,22,9,2,80,2,0,5,91,0,5,7619
OmniSharp_OmniSharpServer,0,10,3,0,6,1,0,4,38,0,91,4,4,0,4,2,0,10,1,0,0,0,0,0,0,1,0,22,9,2,80,2,0,5,91,0,5,7619
OneKeyToWin_LeagueRepo,3,4,0,1,4,4,0,43,12,0,50,144,182,0,12,33,0,6,1,0,0,0,0,107,0,0,52,541,77,0,2618,552,0,0,11054,0,23,42995
OneNoteDev_OneNoteAPISampleWinUniversal,0,4,0,0,7,2,0,4,10,0,8,30,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,231,3,0,4,15,0,5,8500
onovotny_WinRTTimeZones,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,32,0,0,1399
OpenCover_opencover,0,0,0,0,0,0,0,0,1,0,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,61,0,0,0,4,0,0,931
opendns_dnscrypt-win-client,0,0,0,0,0,0,0,1,1,0,3,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,24,0,0,0,145,0,1,1672
openrasta_openfilesystem,0,0,0,0,4,0,0,0,2,0,7,0,0,1,0,0,0,3,0,0,0,3,2,0,0,3,0,1,8,0,35,5,0,0,30,0,2,2321
openrasta_openrasta-stable,3,22,1,3,26,3,1,3,155,1,137,69,2,1,11,9,0,10,3,0,2,3,16,8,1,19,0,21,14,6,183,6,9,11,142,0,1,23939
opensourceautomation_Open-Source-Automation,0,3,0,2,5,0,0,15,24,2,62,38,47,0,15,33,0,23,1,0,0,1,17,0,0,3,38,176,207,8,1238,45,4,77,2972,0,43,48969
openssl-net_openssl-net,1,3,0,1,2,0,0,3,7,0,18,25,15,0,1,6,0,20,1,0,0,1,7,9,0,2,0,11,84,1,26,0,1,0,29,0,2,13647
opentibia_item-editor,0,0,0,0,0,0,0,2,4,0,3,3,28,0,1,13,0,2,1,0,0,0,0,0,0,2,20,29,4,0,68,1,0,0,1228,0,1,8227
opentok_Opentok-.NET-SDK,1,1,2,0,0,0,0,1,0,0,10,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,3,0,1,0,0,1,8,0,0,1288
opentween_OpenTween,16,7,0,2,3,3,0,8,8,1,20,53,20,1,6,22,0,22,3,0,0,0,8,14,0,0,32,86,15,1,317,6,1,35,582,0,25,39872
orbyone_Sensible.PredictionIO.NET,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,453
Orcomp_Orchestra,0,23,3,6,42,0,0,12,75,0,372,9,12,9,0,12,0,39,3,0,0,0,18,0,3,3,6,75,90,27,300,6,9,6,1278,0,18,51993
ORelio_Minecraft-Console-Client,8,7,0,0,4,1,0,2,3,0,9,17,14,0,2,19,0,31,2,0,0,0,9,15,0,1,16,70,29,0,122,22,0,39,2687,4,28,26576
OrleansContrib_orleans.eventsourcing,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166
OrleansContrib_OrleansMonitor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
osbornm_Playr,0,0,1,0,2,0,0,0,5,0,11,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,26,0,0,1,18,0,0,1617
OsmSharp_OsmSharp,5,9,0,1,2,2,0,7,15,0,12,24,2,2,2,7,0,0,1,0,0,0,13,16,0,12,8,29,55,1,194,12,1,0,289,0,14,16081
ospector_gtest-gbar,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,29,0,0,0,166,0,0,1291
Overv_SteamWebAPI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,42,0,0,569
owin_museum-piece-gate,0,2,0,0,2,0,0,9,0,0,36,5,2,0,4,6,0,0,0,0,0,0,0,0,0,6,3,13,13,0,67,1,0,6,108,0,18,11405
oxyplot_oxyplot,0,15,0,15,23,3,0,113,137,3,665,135,2,18,12,109,0,44,10,0,0,15,35,130,0,42,75,403,474,17,1287,53,3,11,21946,54,156,258090
Oyatel_CometD.NET,0,0,0,0,2,1,0,0,2,0,3,0,0,0,3,2,0,2,0,0,0,0,2,0,0,2,0,3,0,0,6,1,0,7,21,0,1,2855
P0cL4bs_hanzoInjection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,17,0,0,210
Pablissimo_nrconfig,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8,1,0,1,0,0,1,817
pablomx_fluentAOP,0,2,0,0,0,0,0,0,1,0,6,6,0,0,0,2,0,11,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,883
pangweiwei_slua,0,0,0,1,1,0,0,1,3,0,11,6,16,0,1,12,0,12,0,0,0,2,0,0,0,3,1,9,19,0,20,1,0,0,522,0,3,7264
panopticoncentral_chakra-host,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,4,0,12,0,0,0,0,0,0,0,4,2,2,15,0,1,0,0,0,1,0,0,2772
paolosalvatori_ServiceBusExplorer,8,3,0,3,2,0,0,11,12,0,26,524,10,0,6,39,2,14,0,0,0,0,1,4,5,0,87,248,82,14,4731,81,0,68,17099,1,26,84890
PapaJoesSoup_ShipManifest,23,6,0,0,4,7,1,4,1,0,8,6,11,0,1,9,1,4,0,0,0,0,0,0,0,0,11,70,1,0,389,14,0,1,834,0,8,11249
Particular_APIComparer,0,2,0,0,7,0,0,1,27,0,58,0,23,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,32,0,0,0,8,0,0,2146
Particular_docs.particular.net,0,0,0,0,0,0,0,0,16,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,404
Particular_GitHubReleaseNotes,0,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,6,0,0,0,0,0,0,425
Particular_GitVersion,5,5,1,1,4,1,0,6,1,0,19,0,5,0,0,0,0,2,1,0,0,0,1,1,0,0,1,28,13,10,173,2,0,2,52,0,11,6790
ParticularLabs_GitVersion,5,5,1,1,4,1,0,6,1,0,19,0,5,0,0,0,0,2,1,0,0,0,1,1,0,0,1,28,13,10,173,2,0,2,52,0,11,6790
Pash-Project_Pash,18,12,0,8,9,6,0,4,58,1,79,5,52,13,12,27,2,227,7,0,0,10,53,7,5,46,3,98,51,2,374,15,2,21,183,0,13,46411
patHyatt_XmppBot-for-HipChat,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,3,3,0,9,1,0,2,6,0,0,1206
patrickherrmann_Bumblebee,0,1,1,0,2,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,7,0,1,0,0,8,0,0,0,0,13,0,0,0,1,0,0,1871
paul-kohler-au_minisqlquery,0,1,0,1,5,0,0,6,9,0,7,7,0,0,4,4,0,16,3,0,0,1,3,11,0,31,10,15,3,1,127,0,0,0,866,0,10,17191
paulbatum_Dominion,2,3,1,4,6,1,0,1,15,0,96,6,8,3,1,8,0,26,5,0,0,0,6,0,0,93,3,1,19,1,431,0,1,0,376,0,0,17505
paulbatum_mobile-services-xamarin-pcl,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
paulcbetts_Fusillade,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,361
paulcbetts_ModernHttpClient,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
paulcbetts_mvvmlight,0,1,0,0,5,0,0,12,9,0,74,33,0,0,1,4,0,0,0,0,5,0,1,5,1,10,0,5,5,0,28,29,0,0,12,0,2,15860
paulcbetts_refit,0,2,2,0,6,0,0,0,12,0,101,6,1,0,2,11,0,8,0,0,0,0,0,0,0,2,10,25,7,4,59,22,0,5,629,0,5,8335
paulcbetts_SaveAllTheTime,0,2,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,1,0,0,6,0,0,935
paulcbetts_splat,0,0,0,3,5,0,0,0,3,0,46,21,0,0,0,13,0,2,0,0,0,0,3,0,0,0,2,14,33,0,51,0,0,0,390,0,0,12616
paulcbetts_starter-mobile,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
paulyoder_LinqToExcel,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,3,0,0,0,0,0,0,3,0,1,0,0,5,0,0,29,0,0,0,1,0,1,2279
PavelBastov_opencbs,0,1,0,0,15,2,0,4,27,0,35,10,1,0,9,1,0,5,2,0,0,0,0,1,1,0,6,8,8,0,66,1,0,1,373,0,4,8376
PavelTorgashov_FastTree,0,0,0,1,1,0,0,0,23,0,11,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,1,0,6,1,1,0,76,0,2,2596
PayPal_PayPal-NET-SDK,0,9,0,6,9,0,0,15,207,0,235,3,3,3,123,3,1,30,9,0,0,0,3,102,9,369,54,30,24,18,288,3,3,6,84,0,6,61599
PayPal_rest-api-sdk-dotnet,0,9,0,6,9,0,0,15,207,0,235,3,3,3,123,3,1,30,9,0,0,0,3,102,9,369,54,30,24,18,288,3,3,6,84,0,6,61599
pbhogan_TinyJSON,0,0,0,0,2,0,0,0,9,0,8,1,3,0,1,1,0,8,0,0,0,0,0,0,0,2,1,9,0,0,2,1,0,0,29,0,1,1473
pburrows_SharperNLP,1,6,0,2,9,1,0,12,51,1,74,51,4,0,8,19,0,78,1,0,0,1,15,10,0,14,32,88,108,5,234,9,11,1,1142,0,14,31819
pchalamet_cassandra-sharp,1,11,2,1,8,4,0,3,28,0,61,157,39,0,7,14,0,3,2,0,0,2,7,21,0,9,3,72,16,1,81,1,1,9,781,0,9,32959
pcibraro_hawknet,0,0,0,0,1,0,0,2,2,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,72,1,0,0,36,0,0,2146
pdelvo_Pdelvo.Minecraft,0,2,0,1,3,0,0,1,8,0,18,7,0,0,0,4,0,1,2,0,0,0,2,32,1,4,5,8,13,0,33,2,0,2,302,0,0,14619
peoplesbeer_AnotherJiraRestClient,0,0,1,1,1,0,0,0,21,0,3,0,6,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1459
perpetual-mobile_SimpleStorage,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,508
